accelerometer_m_s2[0],accelerometer_m_s2[2]
-1.1665976,-8.992356
-1.1507249,-8.988208
-1.1469011,-8.991896
-1.6198834,-7.085922
-1.5906036,-8.878292
-1.3822206,-9.549662
-1.1022507,-9.780621
-0.8855865,-9.845285
-0.72579515,-9.882485
-0.60714805,-9.904433
-0.5222125,-9.928352
-0.47186926,-9.953387
-0.424857,-9.977438
-0.38402894,-10.003727
-0.3646228,-10.022822
-0.34157196,-10.046389
-0.32633618,-10.057312
-0.30759558,-10.081779
-0.2955431,-10.120392
-0.28132227,-10.131937
-0.26956972,-10.162487
-0.25483456,-10.176973
-0.24141994,-10.196132
-0.23464593,-10.210932
-0.22170594,-10.222327
-0.21093139,-10.228803
-0.21174505,-10.261995
-0.20086434,-10.264563
-2.0255954,-7.92965
-2.1713305,-10.656751
-1.8789661,-11.550033
-1.5336064,-11.892853
-1.2542874,-11.993454
-1.0336585,-12.008405
-0.85928833,-11.9808035
-0.7192055,-11.925618
-0.5947064,-11.855253
-0.49823633,-11.792944
-0.39934686,-11.715715
-0.31989613,-11.656122
-0.23540065,-11.582779
-0.16880605,-11.528186
-0.10099104,-11.474732
-0.03994015,-11.436918
0.024361879,-11.391646
0.07807337,-11.359632
0.14035323,-11.3362665
0.1890644,-11.30481
0.23032339,-11.308439
0.29458863,-11.275722
0.33682084,-11.289422
0.3917073,-11.293385
0.43467242,-11.301483
-3.844404,-6.2135386
-4.5148177,-7.395403
-4.847247,-7.8197436
-4.9961863,-8.067068
-5.031625,-8.149023
-5.012189,-8.195908
-4.9707575,-8.126945
-4.910461,-8.080729
-4.8495994,-7.999615
-4.8011456,-7.9125314
-4.741857,-7.823618
-4.689748,-7.746117
-4.6415462,-7.649035
-4.597418,-7.5786586
-4.559399,-7.533398
-4.5333066,-7.473432
-4.501405,-7.4093456
-4.473661,-7.3564157
-4.4473405,-7.298263
-4.4246736,-7.2643394
-4.4041343,-7.205299
-4.386926,-7.1654816
-4.368857,-7.134766
-4.3544145,-7.101915
-4.3405275,-7.069064
-2.5542843,-7.9845123
-2.981597,-9.916807
-2.6860182,-10.40918
-2.3964825,-10.844997
-2.045532,-11.148516
-1.6792011,-11.350481
-1.292847,-11.48628
-0.89008474,-11.56628
-0.4555556,-11.611631
0.0039901137,-11.618317
0.44619083,-11.563263
0.8530983,-11.452642
1.2064013,-11.263405
1.4751153,-11.020304
1.6874683,-10.758537
1.848032,-10.453745
1.9533176,-10.143307
2.0291822,-9.854034
2.0697072,-9.59001
2.091288,-9.375543
2.1085927,-9.19416
2.1229146,-9.035643
2.1146038,-8.915265
2.1091824,-8.835562
2.1019495,-8.783555
-2.9654293,-7.211287
-3.766838,-8.854439
-3.840722,-9.307529
-3.8319612,-9.5413265
-3.7185035,-9.643174
-3.5836744,-9.652993
-3.4329197,-9.6192665
-3.271076,-9.554603
-3.114015,-9.472535
-2.9582772,-9.39912
-2.8155265,-9.323417
-2.6786401,-9.261048
-2.5388556,-9.209969
-2.4198945,-9.171362
-2.2955613,-9.151385
-2.1935108,-9.141231
-2.086226,-9.1425495
-1.9825706,-9.163102
-1.8902655,-9.19885
-1.8011336,-9.238019
-1.7118537,-9.283076
-1.6311169,-9.347285
-1.5473666,-9.41772
-1.4605184,-9.48879
-1.3765085,-9.580467
-2.7511678,-6.408882
-2.6119108,-7.5771723
-2.175522,-7.7932577
-1.743269,-7.847167
-1.3333414,-7.8467207
-0.97056425,-7.8420286
-0.6700703,-7.875659
-0.4045841,-7.960246
-0.18576431,-8.083691
-0.002963692,-8.219682
0.15499045,-8.374643
0.27893418,-8.516907
0.37838605,-8.654496
0.4592803,-8.777734
0.5196097,-8.8719225
0.5619323,-8.953728
0.59811985,-9.024443
0.6122583,-9.063318
0.6219132,-9.100327
0.6305585,-9.13917
0.6302048,-9.165917
0.62487674,-9.176661
0.6176411,-9.188289
0.6115988,-9.212992
0.60274005,-9.21969
-4.0363717,-8.366901
-5.266815,-10.604022
-5.7799263,-11.051923
-6.1179137,-11.231174
-6.27714,-11.315255
-6.34736,-11.351058
-6.3691,-11.36296
-6.37078,-11.351951
-6.363788,-11.334816
-6.3527756,-11.319208
-6.3366294,-11.30345
-6.3307595,-11.286965
-6.3128285,-11.263271
-6.2950053,-11.234682
-6.2871447,-11.220795
-6.2757497,-11.205418
-6.2639327,-11.189588
-6.253249,-11.169703
-6.2385535,-11.150271
-6.2261834,-11.139101
-6.2180996,-11.119975
-6.2058806,-11.106036
-6.189931,-11.087843
-6.1875196,-11.076824
-6.1718564,-11.06581
-2.1645372,-8.20594
-2.1286764,-9.604155
-1.7230371,-9.563353
-1.5191194,-9.529356
-1.3742267,-9.510843
-1.2884593,-9.483186
-1.2524194,-9.45331
-1.2521182,-9.437739
-1.2604063,-9.419932
-1.2846178,-9.42374
-1.307084,-9.431184
-1.3293319,-9.434625
-1.3589327,-9.447206
-1.3870732,-9.461734
-1.4116287,-9.475259
-1.4337101,-9.485026
-1.4572164,-9.501252
-1.4817836,-9.516168
-1.5046349,-9.525473
-1.522864,-9.5415125
-1.5415709,-9.550042
-1.5600818,-9.565408
-1.5714315,-9.572988
-1.5916429,-9.586624
-1.6034212,-9.594167
-0.587373,-8.041864
-0.50517917,-9.733913
-0.33240813,-9.991205
-0.1684643,-10.055006
-0.0071808696,-10.06307
0.1411052,-10.048096
0.2982405,-10.012926
0.43437243,-9.967743
0.5902383,-9.916874
0.7420683,-9.871853
0.890397,-9.836618
1.0533881,-9.815088
1.2024401,-9.807926
1.3517859,-9.809174
1.4926398,-9.817774
1.6278826,-9.842953
1.7451247,-9.873705
1.8615981,-9.899246
1.9514489,-9.926313
2.0371318,-9.953428
2.1122835,-9.962065
2.171053,-9.990648
2.230024,-10.010065
2.2842498,-10.016481
2.3227496,-10.023315
0.80124474,-8.115423
0.93696785,-10.338691
0.9949653,-11.013175
1.0303965,-11.381489
0.9864441,-11.6567335
0.8976071,-11.890984
0.78275007,-12.093664
0.66465497,-12.291013
0.55300444,-12.491642
0.4519626,-12.676659
0.35723025,-12.867658
0.28410998,-13.058353
0.23038155,-13.238433
0.18593854,-13.413516
0.15464525,-13.576372
0.12776421,-13.737897
0.11703685,-13.880378
0.11114298,-14.025737
0.11117123,-14.148286
0.11362712,-14.270158
0.114167765,-14.382331
0.12547334,-14.479159
0.12725899,-14.5774145
0.13217668,-14.672583
0.14397416,-14.756032
1.260868,-6.8696194
1.065022,-8.677444
0.8842007,-9.036066
0.8377469,-9.107136
0.8126013,-9.130262
0.78530556,-9.138134
0.7541229,-9.129514
0.7340407,-9.121129
0.71475345,-9.108105
0.6950229,-9.093543
0.6854882,-9.084283
0.67520183,-9.080068
0.6687109,-9.072972
0.6553929,-9.072783
0.64870447,-9.07467
0.63517845,-9.074459
0.6344098,-9.083923
0.6270012,-9.091664
0.6248461,-9.100121
0.62887603,-9.107985
0.62869483,-9.120087
0.6332902,-9.133095
0.63264596,-9.144989
0.6298491,-9.158754
0.6351942,-9.171293
-0.57542133,-8.133353
-1.3199993,-9.73738
-1.4984847,-9.904297
-1.4718591,-9.925753
-1.4537903,-9.936775
-1.4635514,-9.956169
-1.508142,-9.990105
-1.5492847,-10.0357485
-1.5903784,-10.099914
-1.6288344,-10.174491
-1.6686442,-10.257709
-1.7030416,-10.336694
-1.7314656,-10.426076
-1.7560384,-10.511201
-1.7878709,-10.597013
-1.8102136,-10.667661
-1.8382213,-10.76315
-1.8534918,-10.834977
-1.873117,-10.899838
-1.8955085,-10.969478
-1.9084702,-11.026573
-1.928024,-11.08406
-1.9424789,-11.145187
-1.9611254,-11.191085
-1.9734852,-11.238893
0.60668373,-7.0272865
-0.039872587,-8.410265
-0.5481099,-8.529281
-0.8160188,-8.472161
-0.93770504,-8.399196
-0.99956894,-8.329789
-1.0204108,-8.264722
-1.0134729,-8.192146
-0.9785923,-8.123594
-0.94270086,-8.057356
-0.88738143,-7.991093
-0.84349954,-7.9206367
-0.7893646,-7.8650126
-0.7531097,-7.8138437
-0.69921935,-7.755767
-0.663072,-7.712795
-0.6110269,-7.6560407
-0.57755184,-7.6180253
-0.54235804,-7.5776315
-0.5103773,-7.5382094
-0.4900631,-7.5033007
-0.4522502,-7.4757237
-0.42178515,-7.4445786
-0.41364184,-7.426829
-0.38660875,-7.400762
1.9784473,-6.94261
2.182841,-8.339316
2.0478704,-8.399173
1.9553373,-8.370341
1.8491814,-8.42349
1.7847784,-8.504148
1.7069883,-8.592619
1.6771052,-8.664694
1.640418,-8.726728
1.6091627,-8.7867985
1.5939883,-8.834792
1.5835389,-8.874491
1.6024903,-8.903191
1.5678346,-8.93522
1.5696672,-8.958862
1.5810078,-8.978602
1.5725828,-8.99832
1.5726931,-9.013723
1.579206,-9.026506
1.5819399,-9.039252
1.5755347,-9.050962
1.5732104,-9.061845
1.5781815,-9.075198
1.5679861,-9.09073
1.5815207,-9.092802
2.1241875,-8.512486
2.8486452,-11.195197
2.9099076,-12.248889
2.7954564,-12.744229
2.7193563,-12.955342
2.7020915,-13.046527
2.708415,-13.106883
2.73421,-13.164565
2.7647557,-13.209527
2.7944968,-13.2681465
2.8290493,-13.314969
2.8587883,-13.3571
2.893342,-13.399376
2.92992,-13.447626
2.961451,-13.511359
3.0000234,-13.559467
3.0411718,-13.602291
3.077557,-13.655688
3.1174502,-13.698889
3.1551306,-13.736562
3.19237,-13.789238
3.2321596,-13.842798
3.2746546,-13.882468
3.313022,-13.931308
3.3572145,-13.986041
2.4399683,-6.429175
3.52314,-7.7791815
3.8456345,-8.463508
3.9671845,-8.829528
4.0350466,-9.035302
4.0917263,-9.131927
4.1355863,-9.179047
4.177387,-9.198541
4.215104,-9.196535
4.2454357,-9.189015
4.267066,-9.173171
4.2844157,-9.160881
4.2976933,-9.134245
4.307017,-9.1204815
4.3088055,-9.100005
4.311044,-9.08062
4.3139076,-9.060884
4.308331,-9.048485
4.298579,-9.026663
4.2952642,-9.0117855
4.2893934,-8.99733
4.288661,-8.981293
4.28466,-8.966917
4.281924,-8.956808
4.2806673,-8.943811
1.7399807,-7.1605945
2.0347667,-8.574019
1.6555895,-8.947511
1.0888149,-9.01243
0.48471695,-8.947252
-0.09945595,-8.83604
-0.62874067,-8.704301
-1.1010921,-8.587962
-1.4992772,-8.465276
-1.8267456,-8.371085
-2.0977936,-8.2894125
-2.3120637,-8.221784
-2.4823103,-8.171154
-2.6233149,-8.134063
-2.723754,-8.096616
-2.8171813,-8.075845
-2.880569,-8.050563
-2.9336798,-8.029498
-2.9644787,-8.006156
-2.9945796,-7.995208
-3.0227118,-7.981682
-3.0307734,-7.972326
-3.0462146,-7.9643273
-3.0562987,-7.9520907
-3.0613272,-7.9396696
-0.051275283,-7.0881567
-0.4014151,-8.121243
-0.6820267,-8.469723
-0.8933365,-8.6158905
-1.0409398,-8.649272
-1.1282518,-8.620761
-1.1814137,-8.583354
-1.2068722,-8.535584
-1.2141023,-8.499642
-1.2125399,-8.469653
-1.2062774,-8.447958
-1.19509,-8.425464
-1.1835427,-8.410439
-1.1763408,-8.398123
-1.1651022,-8.38163
-1.1531644,-8.371066
-1.1438959,-8.368575
-1.1392167,-8.367053
-1.1340141,-8.348954
-1.1297278,-8.353566
-1.1275332,-8.356251
-1.1238625,-8.348327
-1.1191103,-8.342232
-1.1204846,-8.343862
-1.1179764,-8.337082
2.2919092,-6.3841915
2.3886318,-8.158576
1.4447984,-9.259971
0.38749528,-9.657864
-0.41472825,-9.744753
-0.91783893,-9.715284
-1.2079563,-9.645573
-1.3785924,-9.585201
-1.4756974,-9.522695
-1.5272282,-9.46533
-1.5597827,-9.431875
-1.5835047,-9.403686
-1.5932231,-9.371514
-1.6011484,-9.363635
-1.6039376,-9.347117
-1.6053063,-9.343968
-1.6095517,-9.339979
-1.6108816,-9.332411
-1.610177,-9.333818
-1.613229,-9.326376
-1.6134571,-9.317843
-1.6170117,-9.320204
-1.6149439,-9.313696
-1.6188923,-9.316815
-1.6220298,-9.314037
1.4310637,-7.6548595
1.6417496,-9.098769
1.6427745,-9.431847
1.6316781,-9.455679
1.61549,-9.457004
1.5917772,-9.414383
1.5675622,-9.396208
1.5291595,-9.388008
1.4945855,-9.3398075
1.4575115,-9.343893
1.4163679,-9.321865
1.3749626,-9.290731
1.3324256,-9.283189
1.2890038,-9.2429
1.2530334,-9.229971
1.20932,-9.223826
1.1675469,-9.212246
1.125361,-9.187631
1.0839148,-9.160607
1.0436988,-9.146657
1.0027356,-9.135552
0.9651486,-9.106518
0.9287828,-9.082558
0.8898029,-9.088904
0.8471772,-9.062092
0.51406753,-8.562372
0.048202604,-10.0220995
-0.3574865,-10.06232
-0.59698343,-9.852
-0.705551,-9.645836
-0.7526151,-9.516586
-0.7646835,-9.442308
-0.7699828,-9.407731
-0.7708852,-9.390581
-0.77231467,-9.3740835
-0.7724712,-9.363068
-0.77160084,-9.358435
-0.7670386,-9.351221
-0.7665359,-9.355543
-0.771521,-9.361531
-0.77334416,-9.359121
-0.76640403,-9.368259
-0.772588,-9.369529
-0.7712406,-9.368405
-0.77137756,-9.3693695
-0.7691374,-9.379332
-0.77395403,-9.380711
-0.7746272,-9.380423
-0.7789525,-9.382874
-0.7761407,-9.381808
1.6890535,-8.737706
1.6143045,-10.295251
1.2356292,-9.68126
0.880813,-8.985693
0.47873223,-8.612405
0.03584504,-8.442795
-0.41673806,-8.431397
-0.8871422,-8.652289
-1.3744272,-9.092434
-1.8553171,-9.676599
-2.2404366,-10.137984
-2.4862359,-10.345938
-2.6441624,-10.435226
-2.7522178,-10.4601345
-2.8358014,-10.509857
-2.8937898,-10.528607
-2.9393976,-10.553494
-2.9851134,-10.587821
-3.0327892,-10.618957
-3.070671,-10.66055
-3.1130025,-10.700959
-3.1400368,-10.728299
-3.1726792,-10.776055
-3.1987984,-10.818751
-3.2266617,-10.857595
0.08042452,-9.338589
-1.2498192,-10.294907
-1.860956,-9.856949
-2.118105,-9.56515
-2.2449148,-9.438087
-2.3119702,-9.392683
-2.3576975,-9.389122
-2.3928967,-9.40185
-2.42329,-9.41889
-2.4640956,-9.457217
-2.4922113,-9.477969
-2.5179296,-9.513527
-2.5441897,-9.539256
-2.5657606,-9.561154
-2.5923164,-9.600531
-2.6093223,-9.625891
-2.6200233,-9.645103
-2.6386306,-9.673609
-2.6622968,-9.703785
-2.6877265,-9.737572
-2.7033243,-9.7541275
-2.714295,-9.773249
-2.7310855,-9.794952
-2.7513714,-9.823105
-2.7623017,-9.840221
1.7868893,-7.5862513
2.1583674,-9.587424
1.6031237,-10.086943
0.53201604,-10.187898
-0.67705876,-10.024621
-1.6385927,-9.6586485
-2.2507932,-9.335007
-2.6111605,-9.065066
-2.811156,-8.878528
-2.9093683,-8.674149
-2.917339,-8.430643
-2.8841238,-8.27654
-2.8476253,-8.233895
-2.8411036,-8.282728
-2.8411756,-8.319614
-2.8631537,-8.399327
-2.8760357,-8.417074
-2.8919938,-8.465832
-2.9057817,-8.493201
-2.9116375,-8.512712
-2.9227636,-8.539978
-2.931993,-8.562608
-2.943402,-8.598409
-2.9394395,-8.58851
-2.9430554,-8.613062
0.68242383,-8.836461
-0.08006737,-10.834853
-0.58400786,-10.9733
-1.0541176,-10.647358
-1.4039708,-10.023478
-1.5624286,-9.318569
-1.5547049,-8.854958
-1.4994138,-8.743357
-1.4632385,-8.808177
-1.4548377,-8.884041
-1.4742115,-8.924929
-1.4911827,-8.902712
-1.4993907,-8.884462
-1.5148864,-8.891558
-1.5271164,-8.879176
-1.5418181,-8.8901005
-1.5612403,-8.870679
-1.56877,-8.859927
-1.583355,-8.8653965
-1.6010532,-8.867872
-1.6165879,-8.863301
-1.6364132,-8.859493
-1.6539679,-8.871141
-1.6863846,-8.907197
-1.7413214,-8.973966
1.2770698,-6.6722965
1.4698517,-8.202961
0.9312172,-9.122324
-0.049906433,-9.453825
-1.0854759,-9.279462
-1.7990307,-8.926941
-2.190163,-8.622519
-2.4080393,-8.423555
-2.5485911,-8.34127
-2.6508293,-8.29287
-2.734701,-8.273275
-2.8057678,-8.247701
-2.8606803,-8.231197
-2.9063709,-8.263485
-2.942043,-8.257751
-2.9745574,-8.254198
-2.9998624,-8.258313
-3.019935,-8.251457
-3.0404558,-8.261235
-3.0593135,-8.257172
-3.072355,-8.259609
-3.0873668,-8.246398
-3.1024187,-8.244942
-3.1150937,-8.24897
-3.1277845,-8.238569
0.7321702,-8.857546
0.7910899,-9.981706
0.61540556,-9.495652
0.35316175,-9.2951
0.039661407,-9.34717
-0.26436368,-9.3755245
-0.5335858,-9.391664
-0.7587137,-9.407878
-0.9492121,-9.44157
-1.1056559,-9.475993
-1.2364323,-9.510248
-1.3546506,-9.578377
-1.4588473,-9.634258
-1.5453215,-9.685443
-1.6216956,-9.754958
-1.6981636,-9.824784
-1.763431,-9.893728
-1.8174094,-9.953848
-1.8682996,-10.021895
-1.9172736,-10.08462
-1.9582776,-10.152121
-1.9968256,-10.208033
-2.0343583,-10.275904
-2.0677881,-10.329767
-2.0960455,-10.38098
0.8128259,-8.988968
0.65946823,-10.577915
0.40069622,-10.251719
0.23513027,-9.7614765
0.10066773,-9.366931
-0.09533349,-9.300347
-0.33084977,-9.31689
-0.5463191,-9.36325
-0.71889997,-9.402284
-0.8681637,-9.450834
-0.99670386,-9.506413
-1.0954198,-9.555423
-1.164292,-9.589584
-1.2364345,-9.634409
-1.2870032,-9.668054
-1.336447,-9.713384
-1.3736715,-9.733481
-1.3963898,-9.74383
-1.416839,-9.764496
-1.4326985,-9.779355
-1.4484224,-9.79185
-1.4543217,-9.797645
-1.4770674,-9.821599
-1.4803346,-9.81842
-1.4925259,-9.83544
0.6843716,-8.718468
0.28969055,-10.001563
0.28460997,-9.285251
0.45172483,-8.93058
0.5593779,-9.052563
0.6094902,-9.1779375
0.6367396,-9.260598
0.66059804,-9.300158
0.6730453,-9.34603
0.69015574,-9.400583
0.7017126,-9.435899
0.70447755,-9.475546
0.7069031,-9.526303
0.70973486,-9.568254
0.7120931,-9.601951
0.7079504,-9.651504
0.70706,-9.698133
0.703581,-9.723084
0.70054865,-9.730118
0.6898619,-9.78038
0.6861383,-9.792025
0.6757535,-9.829682
0.66934365,-9.860635
0.6571739,-9.877325
0.65109324,-9.902216
-0.04433313,-8.073219
-0.8101422,-9.322275
-1.1220727,-9.243969
-1.277153,-9.1275625
-1.3878405,-9.073797
-1.456537,-9.05532
-1.5040095,-9.053705
-1.5326731,-9.073162
-1.5584712,-9.099351
-1.5699649,-9.136342
-1.5771792,-9.180189
-1.5840089,-9.2093315
-1.5915668,-9.243153
-1.6097703,-9.274218
-1.6102881,-9.301715
-1.6136341,-9.320241
-1.6280951,-9.345741
-1.6278994,-9.351942
-1.6296122,-9.37309
-1.6427765,-9.381257
-1.6531944,-9.398572
-1.6567333,-9.40401
-1.6704531,-9.411388
-1.6888053,-9.414436
-1.691525,-9.416487
0.3231838,-7.9349456
-0.017319381,-9.279085
-0.10955858,-9.414677
-0.15512592,-9.4562
-0.1957846,-9.473596
-0.2331945,-9.490005
-0.25432178,-9.4831085
-0.27263227,-9.4916525
-0.284964,-9.484998
-0.29060897,-9.486052
-0.29074612,-9.472758
-0.2935647,-9.470775
-0.29224214,-9.470926
-0.28812644,-9.457483
-0.2790412,-9.471894
-0.27232268,-9.457153
-0.26349863,-9.449848
-0.25655177,-9.447097
-0.24794933,-9.435294
-0.23513588,-9.444541
-0.2291461,-9.440198
-0.22105488,-9.437446
-0.20865753,-9.436716
-0.19894001,-9.440405
-0.19168726,-9.44706
1.045078,-7.9776983
1.3398789,-9.276651
1.4496992,-9.3815
1.4285599,-9.418426
1.3684666,-9.438086
1.3105472,-9.442275
1.2651392,-9.457915
1.2279732,-9.4723835
1.2016078,-9.4896345
1.1886344,-9.511972
1.1750946,-9.531981
1.1753572,-9.560505
1.1767573,-9.58261
1.1701674,-9.609875
1.1700541,-9.633926
1.185343,-9.660191
1.1878092,-9.683963
1.1941094,-9.708802
1.1985118,-9.731287
1.2017536,-9.753589
1.2013962,-9.775923
1.201333,-9.795474
1.2059643,-9.818213
1.2070942,-9.835455
1.2035158,-9.85717
1.9723761,-8.877056
2.632805,-10.504894
2.771943,-10.477365
2.7206063,-10.195099
2.52924,-10.068709
2.2493176,-10.082763
1.9312721,-10.149775
1.6202718,-10.211557
1.321534,-10.272775
1.0568517,-10.319221
0.8236319,-10.351521
0.62382174,-10.376129
0.4493588,-10.402196
0.30650494,-10.40049
0.18566619,-10.413256
0.08009088,-10.410209
-0.009332567,-10.402076
-0.08623895,-10.389688
-0.15278223,-10.376146
-0.21592024,-10.365492
-0.26741406,-10.343617
-0.3122767,-10.338459
-0.35187432,-10.327367
-0.38873383,-10.306058
-0.42402682,-10.292296
2.0085678,-9.186812
2.5562205,-10.389617
2.4095287,-10.071284
1.9017713,-9.765287
1.2694817,-9.485582
0.6492553,-9.116864
0.06430125,-8.655187
-0.4887542,-8.399267
-1.1112113,-8.742517
-1.7047197,-9.3497715
-2.0267978,-9.542833
-2.1812491,-9.573475
-2.2664218,-9.616609
-2.3312836,-9.656187
-2.3778553,-9.712407
-2.4176264,-9.758221
-2.4481645,-9.80581
-2.4697056,-9.859257
-2.487002,-9.903183
-2.5017376,-9.942067
-2.5098605,-9.987906
-2.5169635,-10.016918
-2.5167198,-10.058828
-2.519247,-10.08607
-2.5146956,-10.120843
1.3130348,-10.3298
1.4943088,-12.061125
1.5960639,-12.049408
1.6692324,-12.049744
1.6530825,-12.041788
1.5473068,-11.956512
1.330183,-11.67012
0.99086356,-11.013439
0.5256447,-10.010008
0.008113325,-8.962954
-0.41324311,-8.228857
-0.6752063,-7.8661685
-0.8254355,-7.7296786
-0.92279136,-7.70061
-1.0019925,-7.720975
-1.0701797,-7.758166
-1.1293179,-7.7963586
-1.1756023,-7.831631
-1.2087752,-7.8544803
-1.2423763,-7.8810697
-1.2728335,-7.9087067
-1.2965425,-7.9315686
-1.3193092,-7.957876
-1.3345348,-7.9752216
-1.3490349,-7.992426
3.5710664,-7.6828146
5.5350127,-9.783017
6.4006033,-10.637123
6.6571236,-11.052196
6.448065,-11.289944
6.13405,-11.239451
6.0661845,-10.502267
5.9180927,-9.700379
5.714597,-9.410899
5.6000314,-9.32968
5.5066795,-9.306679
5.4171615,-9.455272
5.3628607,-9.423155
5.297853,-9.508423
5.2507095,-9.519431
5.200528,-9.552088
5.1536226,-9.613813
5.119126,-9.773923
5.106981,-9.71245
5.0682216,-9.906604
5.0661063,-9.976063
5.0628324,-10.002032
5.0449915,-10.155486
5.0491877,-10.144408
5.03611,-10.178717
1.3863876,-9.491628
1.4658065,-10.729979
1.6640422,-11.4915
1.7486277,-11.855544
1.6608615,-11.892802
1.4997897,-11.730106
1.3279395,-11.3634405
1.15674,-10.690636
0.94023764,-9.729519
0.6231692,-9.044095
0.3168035,-8.734391
0.12425205,-8.629843
0.020908386,-8.602896
-0.044310957,-8.581238
-0.09730166,-8.523109
-0.14824158,-8.493376
-0.19008827,-8.475545
-0.22587168,-8.466538
-0.25417542,-8.457716
-0.2776125,-8.454101
-0.29834002,-8.446157
-0.3224523,-8.405492
-0.34641153,-8.380801
-0.36652786,-8.394715
-0.38093966,-8.382531
0.99875975,-10.713728
0.9704062,-12.090866
0.87974334,-11.849213
0.6847021,-10.976437
0.23704216,-10.253098
-0.2907109,-10.023981
-0.6351384,-9.834586
-0.8337678,-9.665415
-0.9537865,-9.56597
-1.0294127,-9.456201
-1.0794377,-9.39877
-1.1130549,-9.309138
-1.1402565,-9.261847
-1.1661005,-9.175841
-1.1876326,-9.134064
-1.2000823,-9.074576
-1.2173167,-9.019903
-1.228572,-8.974883
-1.2339178,-8.919879
-1.2375237,-8.891247
-1.2425324,-8.834897
-1.2488161,-8.805206
-1.2453828,-8.792273
-1.2397192,-8.760275
-1.2324363,-8.7281885
-1.4213011,-9.712414
-4.0319457,-10.408198
-4.8259726,-9.961045
-5.009416,-9.508922
-5.0076733,-9.546386
-4.9994245,-9.790185
-5.017605,-9.902215
-5.027294,-9.940807
-5.023447,-9.956177
-5.0141516,-9.969237
-5.0004845,-9.981112
-4.9881816,-9.998241
-4.9712753,-10.018768
-4.942331,-10.0622
-4.9292507,-10.069978
-4.9053044,-10.105869
-4.885561,-10.126139
-4.8651423,-10.14168
-4.8531733,-10.16278
-4.8365574,-10.182872
-4.823335,-10.1997175
-4.8051066,-10.225076
-4.7939506,-10.230693
-4.7727485,-10.271926
-4.763207,-10.278216
0.88217044,-10.693337
0.8288815,-12.182767
2.2789564,-11.879367
4.1671324,-12.873237
5.598133,-13.583997
6.5346656,-13.832781
7.1589866,-13.881586
7.6573005,-13.7393675
8.1444645,-13.531132
8.5324955,-13.237545
8.843357,-12.895546
9.237795,-12.234503
9.780594,-10.951944
10.207851,-9.739143
10.2954235,-9.591977
10.290445,-9.94666
10.312109,-10.167501
10.305847,-10.27622
10.224134,-10.396265
10.052786,-10.565843
9.829931,-10.741077
9.678648,-10.7721195
9.609016,-10.695861
9.545048,-10.601532
9.451162,-10.485379
0.89104426,-10.30996
0.3404731,-11.561227
0.5434232,-10.542705
0.81985235,-9.934077
0.9992,-10.017823
1.1901848,-10.122767
1.371191,-10.138381
1.4185418,-10.148447
1.448295,-10.161319
1.4494785,-10.18923
1.4307394,-10.224009
1.4149202,-10.2627125
1.4196476,-10.282342
1.4249676,-10.309118
1.4420148,-10.315114
1.4467304,-10.324241
1.4742012,-10.323455
1.4878135,-10.336584
1.508873,-10.351396
1.5595459,-10.343569
1.5750357,-10.347356
1.5966909,-10.350922
1.6080569,-10.375383
1.6466942,-10.353826
1.6603175,-10.369162
0.42571747,-9.876433
-0.69987357,-10.477959
-0.7202784,-9.381854
-0.53964996,-9.137584
-0.38440475,-9.355765
-0.15478444,-9.507663
0.08316481,-9.597786
0.28428632,-9.647441
0.46019155,-9.690828
0.61563313,-9.736258
0.7478242,-9.752093
0.85214186,-9.7688
0.93701947,-9.769726
0.99803066,-9.777512
1.0551311,-9.789973
1.1068996,-9.79373
1.1505204,-9.802664
1.1776805,-9.829323
1.2165406,-9.824582
1.2257688,-9.843921
1.2536621,-9.863577
1.2785898,-9.855345
1.2963387,-9.852818
1.3019578,-9.855285
1.319503,-9.869074
2.4338677,-8.595463
2.6727173,-9.010107
2.52279,-8.618971
2.5079834,-8.668441
2.538254,-8.67607
2.543618,-8.646995
2.530937,-8.625302
2.5165806,-8.61729
2.5013306,-8.612699
2.4991758,-8.622991
2.4933133,-8.621982
2.4954581,-8.627315
2.4947286,-8.634319
2.492482,-8.629314
2.4975123,-8.629533
2.4948266,-8.624361
2.502994,-8.629551
2.5061343,-8.635404
2.505185,-8.631215
2.5098226,-8.629213
2.51039,-8.629165
2.5125585,-8.630713
2.506617,-8.6208
2.5132186,-8.622855
2.5069733,-8.613806
0.9163886,-9.070166
0.49735972,-10.591501
0.5349283,-10.607621
0.62430227,-10.185832
0.6168931,-9.96542
0.6132529,-9.827531
0.61622715,-9.712886
0.61332893,-9.634741
0.6105661,-9.574266
0.60826874,-9.537974
0.6047815,-9.5238905
0.60185987,-9.501547
0.6030954,-9.493403
0.59888685,-9.47979
0.59381086,-9.473484
0.5892104,-9.477622
0.590402,-9.482308
0.58834445,-9.46655
0.58534443,-9.473593
0.5803293,-9.472311
0.5801922,-9.471589
0.5766041,-9.475983
0.57566684,-9.469417
0.5737036,-9.486009
0.56932575,-9.471988
0.47337902,-8.438078
0.16203529,-8.946483
-0.1384843,-9.001055
-0.2990545,-9.081591
-0.4128508,-9.103178
-0.52548873,-9.060471
-0.65070415,-9.000979
-0.7600917,-8.913706
-0.8516267,-8.830525
-0.9356763,-8.744326
-1.008537,-8.674004
-1.0602195,-8.60293
-1.1118252,-8.548041
-1.1565614,-8.497829
-1.1938086,-8.458654
