accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_c_x,gps_c_y,gps_c_z,gps_x,gps_y,gps_z
,,,,,,6.109105,-26.778212,-0.011504389,1.2852672,0.3962313,-3.3201766
,,,,,,5.909337,-26.778214,0.15492754,1.2774673,0.34440523,-3.3733459
,,,,,,5.9693546,-26.77808,0.015345737,1.2852936,0.2838955,-3.3801675
,,,,,,6.066379,-26.77808,0.25116417,1.1985929,0.4248761,-3.3328528
,,,,,,6.0961084,-26.77825,0.07497071,1.264824,0.30645669,-3.3934145
,,,,,,5.903156,-26.778112,0.13193904,1.2758337,0.29329717,-3.3149483
,,,,,,5.903156,-26.778257,0.1348073,1.2702239,0.36059046,-3.32155
,,,,,,6.0998793,-26.778147,0.25116417,1.2058735,0.4248761,-3.3751264
,,,,,,6.053365,-26.778257,-0.011504389,1.1985929,0.3214324,-3.3149483
,,,,,,6.1208053,-26.778257,0.0383593,1.2852936,0.3875326,-3.3321033
,,,,,,6.1183777,-26.778242,0.034778282,1.2439066,0.2838955,-3.3805199
,,,,,,5.943076,-26.77808,0.1058851,1.1985929,0.4248761,-3.3159351
,,,,,,6.0869474,-26.77808,0.07304107,1.1985929,0.2838955,-3.3975503
,,,,,,5.903156,-26.778244,0.09457217,1.1985929,0.3224951,-3.3875818
,,,,,,6.0847263,-26.778236,0.19777124,1.2756292,0.37897444,-3.3975503
,,,,,,5.996055,-26.778158,0.25116417,1.2379814,0.3703887,-3.3220568
,,,,,,5.974571,-26.778257,0.08278586,1.2781533,0.35295975,-3.3965373
,,,,,,5.903156,-26.778242,0.06523122,1.1985929,0.34309793,-3.378171
,,,,,,6.038008,-26.778257,0.08056764,1.2852936,0.39875782,-3.3149483
,,,,,,6.121205,-26.778255,0.05373375,1.2494226,0.35138738,-3.359239
,,,,,,6.143731,-26.797588,0.23430762,1.2659357,0.24686821,-3.4181013
,,,,,,5.960046,-26.797426,0.19990277,1.2555962,0.31257942,-3.4631562
,,,,,,6.062196,-26.797583,0.13762623,1.2488714,0.29313987,-3.4396725
,,,,,,6.183393,-26.797575,0.11758429,1.2835755,0.27662057,-3.3988984
,,,,,,5.9954057,-26.79751,0.08274079,1.2798752,0.3036664,-3.3927312
,,,,,,6.1831193,-26.797564,0.23430762,1.2482793,0.2876754,-3.4037318
,,,,,,6.0453544,-26.79757,0.08274079,1.2887309,0.28945684,-3.458486
,,,,,,5.9338074,-26.797588,0.08274079,1.2482793,0.24686821,-3.3927312
,,,,,,6.094889,-26.797586,0.13112721,1.2783515,0.31804162,-3.404421
,,,,,,5.9913573,-26.79751,0.17153412,1.2858453,0.26960063,-3.4523916
,,,,,,6.1110663,-26.797426,0.18070257,1.2986994,0.26685387,-3.408677
,,,,,,6.051261,-26.797548,0.08274079,1.2634474,0.3118539,-3.3927312
,,,,,,6.1867967,-26.797588,0.08274079,1.283949,0.25486466,-3.4528625
,,,,,,6.1945806,-26.797575,0.08274079,1.2805779,0.30173668,-3.4362223
,,,,,,6.1811714,-26.79752,0.08274079,1.2823172,0.24686821,-3.4631562
,,,,,,6.162061,-26.797586,0.23430762,1.2986994,0.31804162,-3.4601114
,,,,,,6.1510696,-26.797573,0.17895344,1.2651268,0.26413217,-3.4141722
,,,,,,5.9338074,-26.797588,0.19396725,1.2844427,0.2868423,-3.4257677
,,,,,,6.0634947,-26.797588,0.20458955,1.2896187,0.31503093,-3.422673
,,,,,,5.9338074,-26.797586,0.23430762,1.295336,0.26634943,-3.4160068
,,,,,,6.1620708,-26.797588,0.1660294,1.285836,0.24686821,-3.4322019
,,,,,,6.1064596,-26.797577,0.17276967,1.2986994,0.24686821,-3.430554
,,,,,,6.140727,-26.797588,0.22325104,1.2482793,0.31804162,-3.4574306
,,,,,,6.1510468,-26.797586,0.20000982,1.2769984,0.28581244,-3.4631562
,,,,,,6.001844,-26.797539,0.15876383,1.2482793,0.26469648,-3.4051456
,,,,,,6.0154195,-26.816925,0.14968227,1.2944702,0.25918496,-3.4574661
,,,,,,6.2160215,-26.816757,0.09125006,1.3178533,0.22783303,-3.506368
,,,,,,6.185397,-26.81684,0.2167384,1.3076326,0.21744516,-3.4652913
,,,,,,6.224778,-26.816904,0.2167384,1.2944702,0.26106673,-3.4406955
,,,,,,6.170788,-26.816908,0.15687768,1.3114278,0.2110559,-3.5033514
,,,,,,6.1232715,-26.816927,0.11218189,1.3130202,0.26106673,-3.4623451
,,,,,,6.203471,-26.816925,0.14383416,1.3095659,0.20278722,-3.450273
,,,,,,6.186346,-26.816923,0.2167384,1.29893,0.21249875,-3.4406955
,,,,,,6.262416,-26.816925,0.1992702,1.3030125,0.20278722,-3.5004148
,,,,,,6.0154195,-26.816927,0.1578209,1.3033721,0.21291846,-3.4899378
,,,,,,6.0154195,-26.816921,0.2167384,1.2960364,0.26106673,-3.449239
,,,,,,6.0154195,-26.816757,0.14008762,1.3099223,0.24183837,-3.5075724
,,,,,,6.0507116,-26.816847,0.09125006,1.3151914,0.21856987,-3.501148
,,,,,,6.2451496,-26.816927,0.18399338,1.3017001,0.20323041,-3.4765553
,,,,,,6.1313906,-26.81692,0.1546707,1.3172383,0.24405545,-3.459484
,,,,,,6.218999,-26.81689,0.20952891,1.3133733,0.26106673,-3.4906075
,,,,,,6.214811,-26.816877,0.1336946,1.3178533,0.26106673,-3.5075724
,,,,,,6.220931,-26.816921,0.2167384,1.3178533,0.23036078,-3.5075724
,,,,,,6.2302585,-26.816757,0.14988808,1.2944702,0.20278722,-3.4467719
,,,,,,6.2073345,-26.816927,0.09125006,1.3178533,0.26106673,-3.4744632
,,,,,,6.2319174,-26.816929,0.09225188,1.2944702,0.20278722,-3.4406955
,,,,,,6.244646,-26.816929,0.09125006,1.3012804,0.2308597,-3.4790838
,,,,,,6.0798354,-26.816927,0.1254874,1.3115667,0.22295356,-3.4857664
,,,,,,6.2480497,-26.81692,0.14192586,1.2992904,0.2533469,-3.4780474
,,,,,,6.0435157,-26.81691,0.17733847,1.3094167,0.21151873,-3.4793832
,,,,,,6.1498165,-26.837214,0.17690815,1.2654921,0.22961217,-3.4752018
,,,,,,6.2376437,-26.837215,0.23695149,1.2708226,0.2528282,-3.390687
,,,,,,6.2802944,-26.837183,0.19208814,1.2683614,0.22601992,-3.4508374
,,,,,,6.290536,-26.836914,0.28330815,1.2810639,0.22052497,-3.4722164
,,,,,,6.323205,-26.837055,0.16996463,1.277221,0.21753776,-3.4721467
,,,,,,6.1498165,-26.83721,0.18419333,1.2580847,0.24059919,-3.390687
,,,,,,6.223344,-26.837168,0.14443618,1.2783365,0.2320176,-3.4523213
,,,,,,6.175135,-26.837215,0.18126325,1.273718,0.23988646,-3.390687
,,,,,,6.2366323,-26.837212,0.22726138,1.2580847,0.23218796,-3.433167
,,,,,,6.220807,-26.837215,0.19884719,1.2822527,0.22775885,-3.4790888
,,,,,,6.316365,-26.837194,0.16501854,1.2634944,0.24331322,-3.4411204
,,,,,,6.323205,-26.836811,0.14443618,1.2822527,0.2387461,-3.4591057
,,,,,,6.202213,-26.837214,0.2619716,1.2580847,0.21753776,-3.4776583
,,,,,,6.2593613,-26.837204,0.27851903,1.2580847,0.2528282,-3.478321
,,,,,,6.1498165,-26.837147,0.22528674,1.2682017,0.21753776,-3.439844
,,,,,,6.3014727,-26.837215,0.28330815,1.2748015,0.22048229,-3.4370449
,,,,,,6.19432,-26.837189,0.28330815,1.2609597,0.2528282,-3.41701
,,,,,,6.2940483,-26.837215,0.27115852,1.2822527,0.23477751,-3.4425626
,,,,,,6.323205,-26.837141,0.19489633,1.2717712,0.2528282,-3.418018
,,,,,,6.1498165,-26.837193,0.25088495,1.2806151,0.22383434,-3.4535306
,,,,,,6.244261,-26.837166,0.21916203,1.279337,0.24752572,-3.390687
,,,,,,6.3054895,-26.837214,0.14443618,1.278003,0.22183323,-3.4635823
,,,,,,6.2058654,-26.836811,0.14443618,1.2807077,0.22154018,-3.390687
,,,,,,6.323205,-26.836811,0.28221512,1.2772671,0.24476305,-3.4493825
,,,,,,6.3212256,-26.837204,0.2724427,1.2580847,0.24729556,-3.477775
,,,,,,6.3465567,-26.858402,0.20713666,1.2370751,0.26787272,-3.5111454
,,,,,,6.307225,-26.858326,0.18280958,1.2435063,0.26230225,-3.4762723
,,,,,,6.3163023,-26.858402,0.23706299,1.2346356,0.28612256,-3.4625242
,,,,,,6.2959843,-26.858402,0.18280958,1.2346063,0.28612256,-3.4625242
,,,,,,6.360546,-26.858385,0.26354137,1.228628,0.2844648,-3.4923937
,,,,,,6.3603287,-26.858402,0.2261782,1.2373724,0.28338534,-3.5155656
,,,,,,6.381217,-26.858395,0.22240162,1.2375964,0.2749509,-3.5102458
,,,,,,6.3183236,-26.858398,0.1846757,1.2354825,0.26062447,-3.4700925
,,,,,,6.2436523,-26.858398,0.26735193,1.2363359,0.26062447,-3.476917
,,,,,,6.3659487,-26.858326,0.18280958,1.2435063,0.27091044,-3.4989657
,,,,,,6.3382483,-26.858402,0.19275713,1.2376521,0.28612256,-3.497544
,,,,,,6.2436523,-26.858389,0.20141992,1.2435063,0.27047595,-3.5045748
,,,,,,6.3409576,-26.858398,0.26735193,1.2345753,0.28612256,-3.4660199
,,,,,,6.3981266,-26.858398,0.26735193,1.2291791,0.28607288,-3.4625242
,,,,,,6.387356,-26.858398,0.2635378,1.228628,0.26062447,-3.5087988
,,,,,,6.2995615,-26.858402,0.19711241,1.2337006,0.28612256,-3.504567
,,,,,,6.3498516,-26.858402,0.25340834,1.2376446,0.26482663,-3.509129
,,,,,,6.3126183,-26.858326,0.20535809,1.228628,0.2674274,-3.4890046
,,,,,,6.3833165,-26.85836,0.26735193,1.2375627,0.26172936,-3.4625242
,,,,,,6.350198,-26.858376,0.26735193,1.228628,0.2720156,-3.5057921
,,,,,,6.341834,-26.858398,0.25771925,1.241756,0.266081,-3.5155656
,,,,,,6.3992815,-26.858402,0.18280958,1.2435063,0.27073166,-3.4648771
,,,,,,6.3763523,-26.858398,0.23616758,1.228628,0.26364577,-3.4942565
,,,,,,6.2520447,-26.858398,0.19522345,1.2406169,0.27510303,-3.5155656
,,,,,,6.34683,-26.8584,0.23826903,1.2435063,0.26993567,-3.5002894
,,,,,,6.4363456,-26.880846,0.25272304,1.2260283,0.3113231,-3.4980774
,,,,,,6.4612713,-26.880817,0.22933973,1.2264756,0.2965043,-3.5227766
,,,,,,6.3865213,-26.88085,0.30318573,1.2287607,0.29496077,-3.5272598
,,,,,,6.2881403,-26.880844,0.30318573,1.229555,0.29483297,-3.518842
,,,,,,6.4257274,-26.880842,0.2877307,1.2241968,0.309417,-3.463644
,,,,,,6.4459653,-26.880846,0.19600978,1.2235817,0.29483297,-3.4761183
,,,,,,6.3764324,-26.880846,0.29484636,1.2308497,0.31749362,-3.463644
,,,,,,6.349349,-26.880798,0.23771001,1.2239751,0.30521578,-3.491912
,,,,,,6.2434626,-26.88085,0.26848263,1.2146757,0.31593513,-3.4912643
,,,,,,6.4339185,-26.880737,0.30116725,1.2301508,0.32241592,-3.5164833
,,,,,,6.4612293,-26.880833,0.30318573,1.2261724,0.3055025,-3.490385
,,,,,,6.4253864,-26.88084,0.22259356,1.2146757,0.31816664,-3.5272598
,,,,,,6.2434626,-26.880846,0.263138,1.2255785,0.30370465,-3.4909759
,,,,,,6.4038215,-26.88085,0.23841615,1.2285849,0.29774204,-3.463644
,,,,,,6.3106194,-26.88085,0.27450413,1.2173041,0.32241592,-3.4720397
,,,,,,6.391776,-26.880526,0.19600978,1.2227541,0.30745608,-3.524509
,,,,,,6.2434626,-26.880844,0.2201811,1.2165914,0.2993174,-3.463644
,,,,,,6.4612713,-26.880743,0.22320513,1.2261046,0.30963978,-3.517051
,,,,,,6.3798547,-26.880814,0.25496727,1.2255789,0.32241592,-3.4735599
,,,,,,6.2985487,-26.88085,0.22366448,1.2219487,0.30662537,-3.478042
,,,,,,6.384868,-26.88084,0.20077993,1.2280912,0.30434644,-3.496739
,,,,,,6.4540653,-26.880707,0.19600978,1.219073,0.29483297,-3.5272598
,,,,,,6.2434626,-26.880632,0.30318573,1.2146757,0.30036518,-3.4938908
,,,,,,6.2434626,-26.880518,0.30318573,1.2273252,0.31108376,-3.5092854
,,,,,,6.378605,-26.880848,0.23193322,1.2211018,0.30412215,-3.5272598
,,,,,,6.5482106,-26.90503,0.28881603,1.2417268,0.35265478,-3.4705606
,,,,,,6.5482106,-26.905031,0.29370642,1.2414694,0.36495987,-3.4113035
,,,,,,6.5482106,-26.905037,0.26262957,1.2458184,0.3566286,-3.4825525
,,,,,,6.354896,-26.905048,0.27789205,1.2519559,0.36952806,-3.4611318
,,,,,,6.31177,-26.904863,0.29370642,1.2418897,0.35796827,-3.4700446
,,,,,,6.5413523,-26.905012,0.23951522,1.2486376,0.3690324,-3.3767629
,,,,,,6.341822,-26.905043,0.20643431,1.2450581,0.38000515,-3.404024
,,,,,,6.424389,-26.905022,0.29370642,1.248014,0.3731327,-3.4659731
,,,,,,6.31177,-26.905048,0.27961785,1.255616,0.3619822,-3.4698293
,,,,,,6.317887,-26.90415,0.2786668,1.2382364,0.38000515,-3.3767629
,,,,,,6.31177,-26.905022,0.25536707,1.2510728,0.35424107,-3.4650772
,,,,,,6.532343,-26.905018,0.19467255,1.2293241,0.38000515,-3.3767629
,,,,,,6.4493446,-26.90504,0.21723449,1.2506795,0.35973996,-3.3876345
,,,,,,6.4979324,-26.904758,0.19171779,1.2496021,0.38000515,-3.4419045
,,,,,,6.470896,-26.905048,0.19171779,1.2509135,0.36218005,-3.4228773
,,,,,,6.4657087,-26.90415,0.19171779,1.2418115,0.36652502,-3.3961613
,,,,,,6.495817,-26.904984,0.23696232,1.2412325,0.38000515,-3.3767629
,,,,,,6.417473,-26.905048,0.27471805,1.2293241,0.36840743,-3.435322
,,,,,,6.5482106,-26.90504,0.27372217,1.255616,0.35265478,-3.4825525
,,,,,,6.31177,-26.904602,0.19171779,1.2429513,0.36237255,-3.4306529
,,,,,,6.5482106,-26.905022,0.2666914,1.2454617,0.36426905,-3.4648526
,,,,,,6.4328494,-26.905048,0.23805338,1.2387547,0.35265478,-3.4825525
,,,,,,6.410752,-26.90415,0.19791678,1.248957,0.3557656,-3.465933
,,,,,,6.4624634,-26.904995,0.29370642,1.2376852,0.36687437,-3.4612827
,,,,,,6.483065,-26.904842,0.19171779,1.235572,0.36609733,-3.4202323
,,,,,,6.673232,-26.93095,0.20179877,0.8499435,0.20027585,-3.4030952
,,,,,,6.614646,-26.93067,0.29666477,0.8338262,0.20223649,-3.4154654
,,,,,,6.572288,-26.930958,0.31918964,0.86410356,0.19317238,-3.3999486
,,,,,,6.6534543,-26.930958,0.27880645,0.86392546,0.21289997,-3.3849645
,,,,,,6.613699,-26.930958,0.31918964,0.86051506,0.21289997,-3.4557612
,,,,,,6.669962,-26.930952,0.22205922,0.8213523,0.20539038,-3.3636625
,,,,,,6.5138454,-26.930944,0.29490137,0.8213523,0.21289997,-3.4412408
,,,,,,6.6485467,-26.930788,0.2315194,0.8661265,0.19817074,-3.4557612
,,,,,,6.671616,-26.930958,0.2674095,0.86408347,0.21009864,-3.3858724
,,,,,,6.6695523,-26.930956,0.2509851,0.8213523,0.19317238,-3.3636625
,,,,,,6.5199656,-26.930845,0.3121432,0.8213523,0.2104014,-3.4093325
,,,,,,6.565486,-26.930937,0.31918964,0.8641785,0.2073573,-3.4480877
,,,,,,6.6392827,-26.930958,0.29858822,0.8213523,0.19317238,-3.3636625
,,,,,,6.6703367,-26.930958,0.20179877,0.86481947,0.20820169,-3.4557612
,,,,,,6.5800815,-26.930956,0.20179877,0.84050065,0.20413263,-3.4557612
,,,,,,6.5138454,-26.930912,0.25143698,0.8213523,0.19317238,-3.4557612
,,,,,,6.651027,-26.930935,0.2220841,0.86499447,0.21210779,-3.431574
,,,,,,6.582766,-26.930958,0.21320039,0.85963136,0.19317238,-3.4102314
,,,,,,6.6474166,-26.930958,0.23823443,0.839408,0.20955117,-3.3636625
,,,,,,6.579009,-26.930956,0.30210674,0.84673685,0.20972912,-3.3710566
,,,,,,6.6621375,-26.930958,0.258542,0.8608952,0.1971233,-3.4003625
,,,,,,6.5420732,-26.93067,0.25073734,0.8536241,0.21188991,-3.4174752
,,,,,,6.5138454,-26.930958,0.31918964,0.85691285,0.20224471,-3.4557612
,,,,,,6.6256876,-26.930958,0.31918964,0.8479863,0.20336492,-3.4449577
,,,,,,6.5138454,-26.93094,0.20179877,0.8674009,0.19492696,-3.394155
,,,,,,6.7619705,-26.958948,0.31378272,0.8720273,0.17479637,-3.4348648
,,,,,,6.726765,-26.958576,0.29016316,0.89254,0.18783939,-3.4463348
,,,,,,6.7411637,-26.95895,0.31113857,0.8929197,0.18759063,-3.3848531
,,,,,,6.7955604,-26.958954,0.31311756,0.8619174,0.17535761,-3.4198606
,,,,,,6.6604342,-26.95895,0.26135242,0.8711911,0.1906546,-3.4160852
,,,,,,6.7770047,-26.958675,0.27469188,0.8863005,0.18763635,-3.3721123
,,,,,,6.81057,-26.958942,0.23088226,0.89124596,0.1836873,-3.4160702
,,,,,,6.6604342,-26.958906,0.23088226,0.8955114,0.17902064,-3.4304059
,,,,,,6.771739,-26.958954,0.2835483,0.88862216,0.1828847,-3.4386432
,,,,,,6.6968727,-26.95895,0.31378272,0.894028,0.17986915,-3.4427059
,,,,,,6.727057,-26.958944,0.24250706,0.88727933,0.18569952,-3.4463348
,,,,,,6.752844,-26.958912,0.25723064,0.8735842,0.17479637,-3.4407117
,,,,,,6.716714,-26.95878,0.31378272,0.8765178,0.17479637,-3.3905408
,,,,,,6.7904043,-26.958942,0.28078157,0.8619174,0.17941251,-3.4298925
,,,,,,6.7602777,-26.958916,0.30003798,0.8619174,0.18483159,-3.3995345
,,,,,,6.805526,-26.95895,0.2554068,0.8619174,0.18216622,-3.3823442
,,,,,,6.785998,-26.95885,0.23088226,0.8955114,0.1906546,-3.4170957
,,,,,,6.7422423,-26.95851,0.23088226,0.8619174,0.18282506,-3.3721123
,,,,,,6.790302,-26.958942,0.29348272,0.8696483,0.18207455,-3.3721607
,,,,,,6.7557797,-26.958931,0.27046394,0.88679916,0.17479637,-3.4012532
,,,,,,6.812161,-26.95895,0.29512787,0.8951238,0.18005562,-3.3721123
,,,,,,6.7073183,-26.958584,0.31378272,0.88976735,0.18628371,-3.4279222
,,,,,,6.7501826,-26.958954,0.26056534,0.88705903,0.1906546,-3.4463348
,,,,,,6.7644944,-26.958942,0.23592027,0.8689757,0.1775051,-3.4337401
,,,,,,6.744685,-26.958935,0.27768576,0.8899649,0.18085396,-3.3833766
,,,,,,6.879749,-26.98923,0.26762718,0.7504022,0.34244362,-3.4406571
,,,,,,6.866395,-26.9893,0.2266692,0.76621866,0.34761745,-3.4937
,,,,,,6.7550225,-26.989292,0.2014757,0.782851,0.35772574,-3.523999
,,,,,,6.900494,-26.989294,0.2014757,0.7829564,0.35449773,-3.523999
,,,,,,6.8787823,-26.98926,0.27295893,0.7900033,0.36305863,-3.523999
,,,,,,6.846743,-26.989294,0.29754364,0.7693776,0.35191995,-3.456572
,,,,,,6.8556485,-26.989294,0.26464683,0.7606108,0.35755038,-3.4791899
,,,,,,6.9299903,-26.989288,0.29754364,0.773972,0.3488499,-3.514715
,,,,,,6.848949,-26.989288,0.26971054,0.74979126,0.3521971,-3.502372
,,,,,,6.9412646,-26.9893,0.24439855,0.7900033,0.34244362,-3.455875
,,,,,,6.866858,-26.989285,0.26609397,0.76265675,0.35074252,-3.454901
,,,,,,6.9388003,-26.9893,0.20573394,0.74979126,0.34475672,-3.4302661
,,,,,,6.8144774,-26.989296,0.25939274,0.74979126,0.36712557,-3.4302661
,,,,,,6.932014,-26.9893,0.2014757,0.74979126,0.3438568,-3.523999
,,,,,,6.8679833,-26.9893,0.29190904,0.7900033,0.36711115,-3.523999
,,,,,,6.9222026,-26.989294,0.20150001,0.7774565,0.35043603,-3.4302661
,,,,,,6.843067,-26.989223,0.29754364,0.7685828,0.35524273,-3.4480388
,,,,,,6.8360896,-26.989235,0.29754364,0.74979126,0.36868075,-3.4686613
,,,,,,6.7550225,-26.9893,0.22257484,0.7813809,0.35985523,-3.4827983
,,,,,,6.936293,-26.989223,0.29754364,0.7762481,0.3633868,-3.5135095
,,,,,,6.869687,-26.989262,0.2014757,0.7747138,0.34244362,-3.4302661
,,,,,,6.873845,-26.9893,0.2014757,0.74979126,0.36868075,-3.4985886
,,,,,,6.854055,-26.9893,0.2014757,0.7900033,0.36033642,-3.523999
,,,,,,6.926129,-26.989267,0.22642697,0.7900033,0.34244362,-3.4746644
,,,,,,6.782811,-26.9893,0.27304924,0.7900033,0.36868075,-3.4550462
,,,,,,7.080948,-27.022196,0.2599045,0.7225038,0.3081934,-3.4327326
,,,,,,7.0399394,-27.022217,0.3068084,0.74338627,0.3129111,-3.4606218
,,,,,,7.068426,-27.022217,0.26382565,0.7308058,0.31114,-3.4372065
,,,,,,7.0335293,-27.022196,0.29283553,0.7171385,0.32238758,-3.487252
,,,,,,7.054163,-27.022223,0.26686668,0.7353874,0.3081934,-3.4687417
,,,,,,6.985631,-27.022223,0.22756398,0.7457674,0.32255322,-3.4380355
,,,,,,6.966655,-27.022223,0.24303256,0.7497407,0.31802142,-3.436735
,,,,,,7.039317,-27.02222,0.2699535,0.7171385,0.314166,-3.4327326
,,,,,,7.06433,-27.022223,0.27801132,0.7537571,0.32037425,-3.4741876
,,,,,,6.977961,-27.022223,0.23949496,0.7171385,0.3149823,-3.4439578
,,,,,,7.0806785,-27.022205,0.29330462,0.75584686,0.32255322,-3.448985
,,,,,,7.0602784,-27.02165,0.27168977,0.7382054,0.32255322,-3.4791288
,,,,,,6.9450517,-27.022215,0.22756398,0.7417942,0.308308,-3.4778192
,,,,,,7.084597,-27.022223,0.29248965,0.7405326,0.312849,-3.4893098
,,,,,,7.079649,-27.022223,0.29846406,0.73921144,0.31121904,-3.4893098
,,,,,,7.0461802,-27.022223,0.23463948,0.74893653,0.31136882,-3.4800234
,,,,,,6.988388,-27.02222,0.30264002,0.7284076,0.31082934,-3.4327326
,,,,,,7.0726175,-27.022058,0.25070608,0.75584686,0.31171387,-3.4609458
,,,,,,6.9450517,-27.022223,0.30831444,0.75584686,0.32220632,-3.4774034
,,,,,,6.9811606,-27.02219,0.27904356,0.74974984,0.31491387,-3.4877636
,,,,,,6.9779725,-27.022202,0.25588685,0.7171385,0.31000352,-3.4327326
,,,,,,7.0675426,-27.022223,0.26745647,0.7491845,0.3134657,-3.4893098
,,,,,,7.078373,-27.022068,0.22756398,0.751276,0.31830895,-3.4571226
,,,,,,7.0818033,-27.022223,0.30831444,0.72201705,0.32255322,-3.4893098
,,,,,,6.9450517,-27.022177,0.27546895,0.7455584,0.3096056,-3.4353616
,,,,,,7.116266,-27.05804,0.35476285,0.6813047,0.3041139,-3.4510987
,,,,,,7.1148925,-27.057938,0.23994115,0.6641216,0.30810875,-3.454918
,,,,,,7.210988,-27.058044,0.26525638,0.6608991,0.3188602,-3.454594
,,,,,,7.2517223,-27.057724,0.3009102,0.6579177,0.31127864,-3.4105809
,,,,,,7.131589,-27.058012,0.21128261,0.6648185,0.3046404,-3.4678552
,,,,,,7.248888,-27.058033,0.3330886,0.65614486,0.3188602,-3.4287639
,,,,,,7.2239866,-27.058039,0.21128261,0.67766,0.3057453,-3.425103
,,,,,,7.238403,-27.058044,0.32255426,0.6820172,0.31094825,-3.4126263
,,,,,,7.2498374,-27.058044,0.35476285,0.6865176,0.31531793,-3.4105809
,,,,,,7.0845585,-27.058025,0.27999696,0.65614486,0.3188602,-3.4826515
,,,,,,7.1134596,-27.058044,0.26159033,0.67977715,0.31048292,-3.4690287
,,,,,,7.216759,-27.058044,0.27047744,0.6851344,0.3041139,-3.4318705
,,,,,,7.1525,-27.058044,0.34827432,0.67665446,0.31785917,-3.481536
,,,,,,7.04673,-27.058039,0.24811724,0.65614486,0.31189537,-3.4105809
,,,,,,7.2509894,-27.058044,0.34131542,0.67447627,0.3069123,-3.4826515
,,,,,,7.2005634,-27.057934,0.21609256,0.65614486,0.3188602,-3.4112132
,,,,,,7.04673,-27.058008,0.28032443,0.65614486,0.30959922,-3.4826515
,,,,,,7.178049,-27.058039,0.35476285,0.6664399,0.3050869,-3.4486175
,,,,,,7.04673,-27.05804,0.28968737,0.6865176,0.31116962,-3.4105809
,,,,,,7.04673,-27.058044,0.21128261,0.6853775,0.3188602,-3.4610188
,,,,,,7.2379704,-27.05798,0.31946453,0.6865176,0.30947208,-3.4826515
,,,,,,7.248032,-27.058044,0.29791287,0.6809553,0.30426854,-3.4105809
,,,,,,7.1339583,-27.057987,0.26562795,0.6865176,0.30831307,-3.4826515
,,,,,,7.111829,-27.058039,0.35476285,0.6767328,0.3103491,-3.4278443
,,,,,,7.199742,-27.058023,0.24397984,0.6804302,0.30583775,-3.4545727
,,,,,,7.273868,-27.09708,0.23938079,0.62500757,0.39500043,-3.454024
,,,,,,7.3869,-27.097078,0.25157923,0.6232288,0.38350245,-3.5232625
,,,,,,7.4108963,-27.097004,0.21523923,0.6267758,0.40046743,-3.454024
,,,,,,7.4109516,-27.097067,0.31071872,0.61775887,0.40399086,-3.454024
,,,,,,7.417119,-27.09707,0.24519189,0.60398555,0.3903692,-3.4783518
,,,,,,7.421243,-27.097076,0.31878823,0.6075595,0.40399086,-3.4675286
,,,,,,7.273868,-27.097073,0.29202336,0.61569226,0.38140172,-3.5260546
,,,,,,7.418643,-27.097057,0.31878823,0.6140341,0.38140172,-3.4964056
,,,,,,7.3862247,-27.09701,0.25430304,0.60398555,0.39380732,-3.5245047
,,,,,,7.318382,-27.097057,0.2974698,0.60398555,0.40399086,-3.5260546
,,,,,,7.367716,-27.097042,0.2813031,0.62757516,0.4030014,-3.5260546
,,,,,,7.42378,-27.09708,0.29268026,0.60398555,0.38602492,-3.454024
,,,,,,7.273868,-27.096815,0.27106243,0.6145876,0.38193348,-3.5101204
,,,,,,7.273868,-27.096815,0.28550762,0.6280862,0.3987839,-3.4833083
,,,,,,7.391125,-27.09708,0.21523923,0.6246336,0.3977795,-3.4720793
,,,,,,7.3668957,-27.097073,0.27447283,0.6280862,0.3821682,-3.5109627
,,,,,,7.3634834,-27.097076,0.23320107,0.62336004,0.39399943,-3.4704843
,,,,,,7.385294,-27.096815,0.2818094,0.60877836,0.38140172,-3.4946933
,,,,,,7.3654423,-27.097065,0.26020485,0.627013,0.39576662,-3.4689896
,,,,,,7.4085503,-27.097078,0.3154726,0.6280862,0.3937359,-3.520605
,,,,,,7.3090215,-27.09708,0.21523923,0.6049854,0.38349667,-3.4949908
,,,,,,7.423026,-27.09708,0.21523923,0.61300355,0.400751,-3.4677699
,,,,,,7.430125,-27.09708,0.31878823,0.6147812,0.39990014,-3.5260546
,,,,,,7.4197865,-27.09708,0.27205515,0.60398555,0.39324597,-3.4793067
,,,,,,7.2888765,-27.09706,0.24474363,0.6280862,0.38140172,-3.5115168
,,,,,,7.619461,-27.139683,0.28658342,0.519783,0.3430888,-3.5058029
,,,,,,7.575092,-27.139677,0.16641903,0.5080756,0.35345125,-3.4541335
,,,,,,7.6182537,-27.139654,0.2697389,0.5086183,0.35345125,-3.5170667
,,,,,,7.6112556,-27.139511,0.19332029,0.5233896,0.34029853,-3.5216994
,,,,,,7.5493026,-27.139683,0.27320212,0.5147441,0.33862036,-3.4753435
,,,,,,7.5501833,-27.139675,0.27745068,0.5080756,0.3440944,-3.504326
,,,,,,7.5466423,-27.139511,0.17485742,0.5209533,0.34852225,-3.523016
,,,,,,7.621011,-27.139683,0.37330723,0.513994,0.34474602,-3.4994957
,,,,,,7.555204,-27.139511,0.2254595,0.5080756,0.35295886,-3.523016
,,,,,,7.5217724,-27.139683,0.32993543,0.5216732,0.34263253,-3.523016
