accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],gyro_rad[0],gyro_rad[1],gyro_rad[2]
-0.12200892,-0.19432402,-10.060139,0.014352595,-0.02488834,-0.014440047
-1.1129262,0.20584416,-9.14937,0.014700785,-0.021480208,-0.002283664
0.3123641,0.7218218,-10.060139,0.017825678,-0.02488834,-0.002283664
-0.106764734,-0.6972616,-9.187852,0.01901485,-0.022919977,-0.014440047
-0.33578652,-0.17911816,-9.966005,0.014352595,-0.0226351,-0.00901819
-1.0643787,0.18997705,-9.760113,0.017716452,-0.020733476,-0.002863206
-1.1129262,0.7218218,-9.196789,0.017230347,-0.023739638,-0.002283664
-1.1129262,-0.27687323,-9.179317,0.014352595,-0.022283228,-0.014440047
-1.1129262,0.7218218,-9.364042,0.018637285,-0.020733476,-0.014427714
0.3123641,-0.6972616,-9.14937,0.01825346,-0.020733476,-0.011502817
0.067489564,-0.6972616,-9.970239,0.018810138,-0.02488834,-0.002283664
-0.44631642,-0.26979995,-9.14937,0.019281372,-0.024842894,-0.014440047
-9.97E-05,0.7218218,-9.543496,0.018492743,-0.021455372,-0.002283664
-0.45989758,0.5895988,-9.14937,0.014352595,-0.024855766,-0.014440047
-1.1129262,0.13061595,-9.505901,0.019633552,-0.02488834,-0.002283664
0.3123641,0.04072368,-9.171627,0.014352595,-0.02488834,-0.00789991
-1.1129262,0.7218218,-9.478168,0.019633552,-0.021173865,-0.002283664
0.3123641,-0.6972616,-9.4737835,0.016966775,-0.023949549,-0.013090037
-1.1129262,-0.6972616,-10.024003,0.019258395,-0.021939268,-0.012445308
0.055679977,-0.084314585,-9.923697,0.014352595,-0.02346915,-0.014440047
0.05744201,0.6678945,-9.181529,0.018413529,-0.021985557,-0.003480315
0.3123641,0.7218218,-9.971307,0.017404154,-0.02476372,-0.010584183
-0.34600717,-0.21409178,-10.012335,0.017723069,-0.020733476,-0.003208764
-0.28438956,-0.6972616,-9.9278145,0.019633552,-0.020733476,-0.008633003
-1.1129262,-0.12831509,-9.96935,0.014352595,-0.020897308,-0.011447899
-0.36350334,-0.30868256,-9.194206,-0.004096761,0.001584217,-0.006939493
-0.07088548,0.5796348,-10.141636,-0.008742467,6.23E-06,-0.005833685
-0.9381954,-0.3387807,-9.134654,-0.001853153,9.11E-05,-0.005339217
-1.0683084,0.5796348,-9.075241,-8.46E-05,0.001205188,-0.012064889
0.31807834,0.5796348,-10.141636,0.000900745,0.001584217,-0.010855839
0.41229254,0.5796348,-9.833571,-0.000383571,0.001108315,-0.005339217
0.28471047,-0.20755792,-9.192219,-0.009667195,0.000346013,-0.012598641
-0.420914,0.5796348,-9.139875,-0.004467294,0.000112144,-0.014821917
0.41229254,0.10378122,-9.825822,-0.009667195,0.000177196,-0.014821917
-0.11525732,-0.21863675,-9.767598,-0.004276082,6.23E-06,-0.008682065
0.41229254,-0.16731441,-9.170344,-0.009667195,6.23E-06,-0.005484082
0.41229254,-0.20461369,-9.225586,-0.004425392,0.001584217,-0.005339217
-1.0683084,0.5796348,-9.207817,-0.004219219,6.23E-06,-0.00665126
0.07598406,0.50473523,-10.141636,-0.003754512,0.000745369,-0.014821917
-0.078942955,-0.1630522,-10.141636,-0.004559755,0.001584217,-0.014821917
-1.0683084,-0.3387807,-9.6588545,-0.003312066,0.000466874,-0.008497745
-1.0683084,-0.33814216,-9.199422,0.001896976,0.001035592,-0.008169912
-1.0683084,0.52324605,-9.209559,-0.009667195,0.000951055,-0.011146702
-1.0683084,-0.1130898,-10.00764,0.001896976,0.001584217,-0.014821917
-0.765917,0.042399645,-9.12057,-0.009667195,0.000964255,-0.006738089
-1.0406482,0.5796348,-10.015228,0.001896976,0.000498327,-0.009603642
-0.98778695,-0.2690773,-9.197434,0.001896976,6.23E-06,-0.010482475
0.41229254,-0.3387807,-9.891526,0.001263976,0.000484323,-0.014821917
0.41229254,-0.27415216,-9.6833935,0.000585966,0.001584217,-0.009615846
0.001341641,0.16071367,-9.181917,-0.0005138,0.000982967,-0.005339217
-0.31406134,0.018221915,-9.158857,0.004950929,0.015641952,-0.038273603
-0.28317004,0.086842835,-10.044171,0.004950929,0.015638655,-0.015831456
-0.43671077,0.47557634,-9.187651,0.000165023,0.015350458,-0.018629149
-0.5937305,-0.005309999,-9.987015,0.000141405,0.015729805,-0.015831456
-0.19020826,0.08169001,-9.072599,0.001479887,0.015072361,-0.038207464
-0.87298065,0.31619602,-10.035566,-0.00155995,0.015055424,-0.040537164
-0.2439292,-0.04825777,-10.191402,-0.004010302,0.014887792,-0.036697887
-0.030952096,-0.11892754,-9.204625,-0.004010302,0.015729805,-0.015831456
0.15098482,0.17151958,-9.777201,0.004446283,0.015469465,-0.03970637
-0.086711705,0.39535505,-9.978678,-0.001760833,0.015729805,-0.03977803
-0.31543618,0.4986242,-9.163931,0.004875355,0.014878576,-0.030556217
-0.7093659,0.47410566,-9.645268,-0.001474746,0.014878576,-0.015831456
-0.87298065,0.20502943,-10.191402,0.002940737,0.015637994,-0.015831456
-0.87298065,0.4986242,-9.187105,-0.000182606,0.015400324,-0.015831456
0.007704973,-0.057953298,-9.555843,0.002958439,0.015436702,-0.017813995
-0.87298065,-0.08181089,-10.020878,-0.003261827,0.015215601,-0.015831456
-0.3192103,-0.029293478,-10.015242,0.002333455,0.01567088,-0.022434354
0.1506843,0.003615677,-10.032147,-2.52E-05,0.015129091,-0.031944267
-0.87298065,0.12559134,-9.191561,0.004296474,0.014878576,-0.016591303
0.15098482,0.009120524,-9.323478,0.002675019,0.015678158,-0.03487338
0.15098482,0.35894066,-9.203352,0.002898358,0.01570091,-0.040537164
-0.39430255,-0.11892754,-9.089158,0.004950929,0.014878576,-0.040537164
-0.17202765,-0.07457441,-9.19718,-0.004010302,0.015169801,-0.040537164
-0.59446543,0.4986242,-9.192263,-0.0017967,0.015478283,-0.040537164
-0.22912782,0.13911682,-9.79781,0.003878705,0.015034364,-0.015831456
-1.01809,-0.11812574,-9.359861,-0.033742078,-0.023988582,-0.011324845
-0.41833335,-0.16066223,-10.241667,-0.020642333,-0.025666209,-0.004034661
-0.06830442,-0.22615439,-9.580854,-0.039224394,-0.02623362,-0.004034661
0.27483353,-0.79042,-9.809915,-0.022447325,-0.027282296,-0.004034661
-0.9953447,-0.79042,-9.955256,-0.019331312,-0.023988582,-0.012389936
0.27483353,-0.004392445,-9.359861,-0.042848445,-0.028749937,-0.011603743
0.27483353,0.03145951,-9.638427,-0.021003328,-0.02723074,-0.012324013
-0.5287711,0.26167995,-9.943791,-0.03416843,-0.025693493,-0.013310822
0.27483353,-0.3537193,-10.249624,-0.019331312,-0.027949035,-0.008636482
0.27483353,-0.79042,-9.93333,-0.04481984,-0.028213207,-0.004034661
-1.0570122,-0.1700545,-9.359861,-0.019567445,-0.028195528,-0.004034661
-1.0570122,-0.020986855,-9.672749,-0.020247653,-0.023988582,-0.004034661
-1.0570122,-0.09911877,-9.359861,-0.04481984,-0.029047057,-0.012389042
-0.16536343,-0.00858289,-9.922891,-0.04481984,-0.029047057,-0.013310822
-0.9898496,-0.19456714,-10.104577,-0.04481984,-0.023988582,-0.010948561
-0.85545415,-0.056660354,-9.925886,-0.019331312,-0.025050297,-0.004484728
-0.3838734,0.38771683,-9.505362,-0.022364028,-0.025737049,-0.01277943
-0.40174556,-0.12446576,-9.806607,-0.030969642,-0.029047057,-0.004034661
-1.0570122,0.38771683,-10.190185,-0.03685958,-0.028974557,-0.004034661
-0.31520635,-0.79042,-9.778768,-0.022284292,-0.02893509,-0.009455726
0.012477338,0.38771683,-10.012006,-0.023466177,-0.025124034,-0.013310822
-0.53817064,0.38771683,-10.234078,-0.021139719,-0.02645657,-0.009589471
0.27483353,0.097073495,-10.249624,-0.03308765,-0.028043857,-0.013310822
-0.14764184,-0.32172328,-9.359861,-0.04481984,-0.028233161,-0.004034661
-1.0570122,-0.069854796,-10.249624,-0.04481984,-0.024403797,-0.013310822
0.009970129,-0.42693388,-10.234673,-0.003943391,0.02891975,-0.00349056
-0.23884732,-0.31433403,-9.207897,0.003628381,0.029600305,-0.004538836
-0.17156965,-0.6986524,-9.631443,-0.006020426,0.02891503,-0.003245793
-1.1054734,-0.39422715,-9.19931,0.004636511,0.030879205,0.003303337
0.21655428,-0.6986524,-9.854085,0.005083587,0.028752508,-0.004538836
-1.1054734,0.39108035,-9.247438,-0.006020426,0.029693775,0.002806962
-0.12091464,-0.32779038,-10.174752,-0.006020426,0.030936519,0.003303337
-0.38308316,-0.6986524,-9.978479,0.004537329,0.030189274,0.003303337
-0.10450882,-0.21434355,-9.198778,0.00296285,0.030071974,-0.002751783
0.21655428,-0.16365373,-9.4258175,0.005083587,0.03065948,0.003303337
-1.1054734,-0.16974032,-9.198778,0.004745774,0.0303951,0.003194816
-1.1054734,0.39108035,-9.824261,-0.006020426,0.028752508,-0.004441209
-1.0846574,-0.30171418,-10.216183,-0.002111994,0.028752508,0.002898179
-1.1054734,0.22686207,-9.302866,0.004593112,0.030936519,-0.002801232
-0.19130439,0.39108035,-9.882671,5.79E-05,0.030936519,0.003128134
0.21655428,0.25465143,-9.198778,-0.001383416,0.028781265,-0.003146023
-1.1054734,-0.14558208,-9.904097,-0.005827986,0.03033928,-0.004538836
-0.32647657,0.39108035,-9.607968,-0.002725206,0.030093819,0.003303337
-0.95791847,-0.6986524,-9.198778,0.004623398,0.029793909,0.003303337
-0.37253398,-0.41595995,-10.234673,0.004720263,0.028752508,0.002995566
-0.9755706,-0.6986524,-9.9836235,-0.003705315,0.030936519,0.003070273
-0.9862979,-0.24271214,-9.772856,-0.006020426,0.030936519,-0.003995873
0.21655428,0.39108035,-10.017286,0.004444301,0.028752508,-0.003307879
0.007647514,-0.06884503,-9.231113,-0.000829957,0.03093287,-0.001123846
0.21655428,-0.19612396,-10.234673,0.005083587,0.029742336,-0.004538836
-0.992131,-0.5028035,-10.379816,0.009792946,-0.028648822,-0.008267753
-0.33884448,-0.5749288,-9.185227,0.006682895,-0.027292378,-0.008494778
0.28535864,0.2102918,-9.189183,0.006365421,-0.026633892,0.002456725
0.28535864,-0.3517726,-9.161687,0.008556865,-0.02542647,0.003721453
-0.6050665,-0.7548607,-9.146341,0.010619692,-0.022428097,-0.006989598
-0.11110324,0.33682662,-10.085206,0.006365421,-0.025064588,-0.005882628
-0.992131,0.051946104,-9.627429,0.009532563,-0.028648822,0.01276516
-0.28596407,0.33682662,-10.379816,0.008793898,-0.028648822,0.01276516
-0.6603897,-0.7575821,-10.234803,0.010619692,-0.022428097,0.01276516
-0.992131,-0.16427714,-10.379816,0.010619692,-0.022428097,-0.00744725
-0.17631155,-0.7575821,-9.588299,0.009680994,-0.028648822,0.01276516
0.28535864,0.023532212,-9.191871,0.006368138,-0.027045168,0.01276516
0.28535864,0.10327941,-9.889088,0.007593297,-0.028069127,0.002439357
0.2391268,-0.6488896,-10.022101,0.007880144,-0.026801165,-0.005718313
-0.07913691,-0.48185128,-10.360615,0.008468442,-0.028648822,0.011724763
0.026754558,0.33682662,-9.181863,0.008268975,-0.025112092,-0.008494778
-0.992131,-0.7575821,-9.392262,0.006365421,-0.022428097,0.01276516
0.077876866,0.273292,-9.162059,0.007538863,-0.024149835,-0.003755853
-0.20326763,0.33682662,-9.181464,0.006365421,-0.023056835,-0.005357519
-0.992131,0.08355087,-10.114855,0.006365421,-0.022428097,0.01276516
-0.9626935,-0.5961556,-10.113245,0.010619692,-0.022428097,0.01276516
-0.992131,0.33682662,-10.101579,0.010375999,-0.02614985,0.011472963
0.28535864,-0.7575821,-9.793973,0.009240799,-0.025416877,-0.008494778
-0.16474909,-0.7575821,-9.146341,0.010367952,-0.022683628,-0.007322922
-0.39612788,-0.6293979,-9.189185,0.007072993,-0.028648822,-0.008494778
-0.31541008,-0.5965371,-9.360253,-0.008542851,0.012127674,-0.002761848
0.33184198,-0.5965371,-9.790148,-0.022471055,0.012687584,-0.002631955
-0.48543805,-0.5965371,-10.398433,-0.022471055,0.012660633,-0.005028561
0.33184198,1.0934141,-9.902129,-0.005349681,0.01239566,0.005610338
0.042355716,-0.5965371,-9.360253,-0.014552549,0.012618061,-0.003288038
-0.6273399,0.8954003,-10.398433,-0.006804302,0.012309265,0.005610338
0.33184198,1.1129143,-9.806215,-0.007827088,0.012687584,-0.005120876
0.09397569,0.8423555,-9.988219,-0.005106732,0.011866942,-0.002951443
0.21261877,1.3538315,-9.973849,0.000178837,0.011908549,0.005610338
-0.38147223,1.3538315,-10.398433,-0.022471055,0.01226292,0.005610338
-0.26145244,1.2354271,-9.485329,-0.011593796,0.012427757,0.005610338
-0.5433534,-0.5965371,-10.398433,-0.006782189,0.012304295,0.005610338
0.33184198,-0.5965371,-9.98969,-0.004649982,0.012193551,-0.002748139
-0.042714417,-0.5965371,-9.544518,0.000178837,0.011898035,-0.00332804
-0.37592787,1.0940459,-9.910941,-0.022471055,0.012231581,-0.002748542
-0.4043805,0.8812578,-9.360253,-0.022471055,0.012117681,-0.005120876
-0.66486335,1.3133285,-9.360253,-0.0073172,0.012687584,-0.003185459
0.33184198,1.2099516,-10.398433,-0.012416258,0.012687584,0.004294343
-0.21240705,-0.5857264,-9.360253,-0.006682828,0.011866942,-0.003452055
0.33184198,-0.4643972,-10.398433,-0.009332806,0.012257088,0.005016536
-0.070483744,0.124209166,-9.360253,-0.010996208,0.012687584,0.004045822
-0.3398295,-0.5965371,-10.106354,-0.006510273,0.011866942,-0.005120876
-0.66486335,1.3538315,-9.840281,0.000178837,0.012193454,0.005294137
-0.24576014,1.1107886,-10.398433,-0.015466325,0.012355837,-0.00293421
-0.66486335,1.3538315,-9.360253,-0.022471055,0.011866942,-0.00346531
-0.42487532,0.13830549,-9.1605215,0.035769988,0.004779039,-0.006566331
-1.007572,0.5115766,-10.058818,0.011959605,0.004899236,0.007004335
-0.33997542,0.33925325,-9.155504,0.008327685,0.004974272,-0.007233948
-1.007572,0.41838223,-10.058818,0.02805575,0.004780554,0.007004335
-1.007572,0.04829377,-9.164272,0.03503985,0.005180132,0.007004335
-1.007572,0.096722424,-9.153396,0.006966888,0.004887668,-0.006688073
-0.6382664,0.05548829,-9.158955,0.01601673,0.004672225,-0.007634415
-0.44457608,0.043001354,-9.592479,0.006966888,0.004728184,-0.006547056
-0.35071152,0.06265563,-9.12201,0.01057487,0.004604904,-0.006765246
0.21674526,0.5115766,-9.38999,0.007099532,0.004457516,-0.007634415
0.027512372,0.4389481,-9.350681,0.035769988,0.004977783,0.004839338
0.21674526,0.5115766,-10.058818,0.013712533,0.004856576,-0.006715991
-0.5601489,0.45374113,-9.242392,0.009969406,0.004634826,-0.007634415
-0.708909,0.080833614,-10.058818,0.035769988,0.005180132,0.007004335
-0.3121671,-0.063011125,-10.058818,0.03044074,0.004905609,-0.006915972
0.043207705,-0.063011125,-9.696751,0.034629174,0.005180132,-0.006740481
-0.35949308,-0.03833431,-9.21451,0.017473571,0.004695861,0.007004335
0.21674526,0.051996887,-9.994442,0.035281874,0.004548407,-0.00670851
-0.61292404,0.217951,-9.315849,0.029615782,0.004457516,0.001117803
0.049289823,0.1262328,-9.768136,0.013726316,0.005119622,0.007004335
-1.007572,0.5115766,-10.058818,0.030064635,0.004611842,0.006161831
0.21674526,0.06834906,-9.86181,0.011452906,0.004873396,0.007004335
-0.13083988,-0.063011125,-9.143271,0.014864557,0.005180132,-0.001669087
-1.007572,0.46468264,-9.2362175,0.009406395,0.004457516,0.007004335
-0.71517664,0.26961607,-9.197687,0.013802327,0.004457516,-0.004780091
-0.2942359,-0.30407912,-9.23138,0.015476882,-0.023457935,0.004650198
0.089099586,-0.043134272,-9.897379,0.011194578,-0.027301641,0.004951038
0.028387845,-0.047379553,-10.0062065,0.014612913,-0.02657377,0.004668213
0.27083272,-0.006553948,-10.153656,0.013135344,-0.021366747,0.00451622
-0.22553939,0.18429917,-9.97542,0.017173111,-0.027301641,0.005141058
-0.12961954,0.13224405,-10.153656,0.014229983,-0.027301641,0.004760377
-0.006777823,0.04362458,-9.23138,0.016780734,-0.026975231,0.004789144
-0.65378296,-0.23783737,-9.23138,0.012617767,-0.021366747,0.00451622
0.22263756,0.27176565,-9.798542,0.017173111,-0.023733823,0.005010501
-0.082102954,0.17160839,-9.23138,0.017173111,-0.021366747,0.004572421
0.27083272,-0.30844617,-9.407242,0.013925284,-0.026954629,0.005075328
-0.4095391,0.43411154,-10.113028,0.012613997,-0.024758019,0.004776515
-0.12009972,0.22777301,-9.674599,0.011194578,-0.02354108,0.004797995
0.27083272,-0.031382143,-10.020716,0.01208967,-0.021366747,0.005033284
-0.65378296,0.35930508,-9.23138,0.017173111,-0.02570109,0.004740849
-0.5542461,-0.055820525,-9.67408,0.012088552,-0.027301641,0.005141058
-0.40280956,-0.16204172,-9.297761,0.014375031,-0.02713935,0.005110875
-0.5799125,0.43411154,-9.634949,0.01636982,-0.02230164,0.005065031
0.27083272,0.43411154,-9.23138,0.017173111,-0.02311827,0.005141058
-0.32585496,0.28959006,-9.23138,0.011194578,-0.02417341,0.00451622
-0.065234005,-0.30844617,-9.464315,0.013490558,-0.026442751,0.005141058
-0.65378296,-0.30844617,-9.786942,0.014812768,-0.025119139,0.004813634
-0.246221,0.43411154,-9.710167,0.011194578,-0.02367483,0.00459782
-0.65378296,-0.07815939,-10.096481,0.012457073,-0.022831447,0.004782736
0.27083272,-0.30844617,-10.129164,0.013061076,-0.021923281,0.005071007
-0.27478915,-0.17601544,-9.187122,-0.028004363,0.029940035,0.015605412
-0.769175,0.69997567,-9.187122,0.007999782,0.029026952,0.010024078
-0.229361,-0.48143864,-9.713428,-0.036715016,0.030019421,0.015697077
-0.18135077,-0.18521684,-10.153458,-0.03065516,0.029731514,0.016159385
-0.9756613,0.9226742,-9.427825,-0.030595005,0.030030964,0.017737068
-0.9354071,-0.48143864,-9.187122,-0.027158484,0.029907834,0.014472678
-0.22084361,0.61860937,-10.0460615,-0.032355532,0.029544897,0.016798504
0.07363075,-0.48143864,-9.187122,-0.030230686,0.030270133,0.009436728
-0.73561126,0.15350884,-9.632166,-0.033613876,0.029026952,0.009436728
-0.17615134,0.9226742,-9.187122,0.007999782,0.0295705,0.019725839
-0.5813108,0.40516025,-10.153458,0.007999782,0.030215852,0.016616076
0.040423214,0.38704473,-10.153458,-0.03201081,0.030270133,0.009436728
0.0850493,0.77026826,-9.731639,0.007999782,0.029735066,0.009436728
-0.9756613,0.3179075,-9.187122,-0.029196426,0.029026952,0.016987503
-0.71753734,0.14568299,-9.187122,-0.03209819,0.029910471,0.019565228
-0.17954421,0.13887578,-9.731845,-0.027911678,0.030270133,0.016757928
-0.90042037,0.46150762,-10.062551,-0.026787981,0.029159473,0.009436728
0.055612743,0.9226742,-10.153458,-0.03226371,0.030270133,0.019725839
-0.9756613,-0.4445377,-9.869787,0.007999782,0.029097326,0.0157514
-0.9756613,-0.48143864,-9.305125,-0.028151646,0.02928229,0.017687224
0.0850493,0.42326576,-9.522401,-0.026591644,0.029026952,0.019725839
-0.85252947,-0.48143864,-9.187122,-0.001505375,0.030270133,0.016644217
0.043114245,0.9226742,-10.005789,0.007999782,0.029026952,0.013805404
-0.4056396,0.30345565,-9.720232,-0.017740577,0.029026952,0.009436728
-0.051018894,0.23967272,-9.92682,-0.03356833,0.029654171,0.014664143
-1.0271353,0.4450785,-9.185547,-0.009894483,0.015269407,-0.008277584
-1.0271353,-0.5730182,-9.187737,-0.005383827,0.016124336,-0.002317429
0.26814246,-0.5730182,-10.009853,-0.011009611,0.01607509,-0.008277584
-1.0015819,0.25528622,-9.173681,-0.010285415,0.01593046,-0.003446564
-0.26895148,-0.16526818,-10.009853,-0.000159428,0.015269407,-0.008277584
0.06572491,0.052548766,-9.21664,-0.001980655,0.015823128,-0.002289206
0.26814246,0.005908132,-10.009853,-0.01183743,0.015447346,-0.003410839
-1.007338,-0.13000643,-9.193442,0.001793613,0.015564049,-0.003370985
-0.042024672,0.3275975,-9.174477,-0.005261548,0.015863521,-0.008277584
-1.0271353,0.34546375,-9.17888,-0.009770311,0.016108863,-0.002088457
-0.29375213,-0.5730182,-9.182012,0.001793613,0.01574155,-0.003185242
0.26814246,-0.19459736,-9.393883,-0.011884929,0.015269407,-0.008277584
-0.31630152,0.22162831,-10.009853,-0.011441298,0.016079284,-0.003060833
-1.0271353,-0.23036063,-9.441883,-0.006706275,0.016138377,-0.003567472
-0.42979568,0.4450785,-9.890826,-0.005849071,0.015269407,-0.003004722
-0.5218075,0.23867929,-9.321798,0.001793613,0.015983902,-0.00223387
-1.0271353,-0.24812853,-9.178515,-0.011884929,0.015824215,-0.008277584
-1.0271353,-0.2871138,-9.180828,-0.009941198,0.015601718,-0.002405189
-0.72628754,0.15782177,-10.009853,0.001793613,0.01596944,-0.008277584
-0.15275162,0.4450785,-9.171121,0.001793613,0.015656639,-0.008107804
0.26814246,-0.5730182,-9.675995,-0.009740509,0.015943872,-0.003369629
-0.39864463,0.12014711,-10.009853,0.001793613,0.015424246,-0.003038369
0.017670214,-0.108664155,-9.725973,-0.007200591,0.015283218,-0.003056601
0.26814246,-0.2552315,-10.009853,-0.007224686,0.015590314,-0.003313296
-0.5976601,0.44034898,-9.325647,-0.010735989,0.016138377,-0.002014853
-0.99272776,0.036679804,-9.172071,-0.015140436,-0.027015572,-0.012351608
0.03214413,-0.77022046,-9.172071,-0.013896093,-0.03063957,-0.01852201
0.29231682,-0.77022046,-9.942116,-0.00220322,-0.027294694,-0.01984986
-0.69760996,0.3205014,-9.942116,-0.009969398,-0.030042853,-0.021341769
-0.05141461,0.15101129,-9.172071,-0.015140436,-0.03063957,-0.020294465
-0.99272776,-0.1775927,-9.787492,-0.010470919,-0.029212607,-0.019090481
-0.60735816,0.31527454,-9.803239,-0.008770339,-0.027046897,-0.020962663
-0.82223827,0.4783097,-9.172071,-0.00220322,-0.026602985,-0.020862855
-0.61604327,0.6763795,-9.942116,-0.006141089,-0.028597139,-0.018637538
0.29231682,0.67316467,-9.172071,-0.007715598,-0.028102815,-0.018302985
-0.99272776,-0.77022046,-9.366788,-0.015140436,-0.026451852,-0.017054953
0.29231682,-0.39103,-9.172071,-0.015140436,-0.028257657,-0.01383964
-0.24607855,0.7218242,-9.776287,-0.00220322,-0.026501797,-0.012403555
-0.99272776,0.71721226,-9.172071,-0.00220322,-0.025921486,-0.0172531
-0.34339052,0.20068365,-9.189163,-0.014229037,-0.029551907,-0.021341769
-0.78826743,-0.20997757,-9.942116,-0.014137454,-0.030476756,-0.012351608
0.29231682,0.11163968,-9.846097,-0.00220322,-0.03063957,-0.018990822
0.28408197,0.5129004,-9.813077,-0.015140436,-0.029116321,-0.012351608
-0.72857755,-0.45352703,-9.598774,-0.015140436,-0.026380021,-0.012351608
-0.0435434,0.7230107,-9.802751,-0.00220322,-0.03063957,-0.019034661
-0.45238668,-0.77022046,-9.942116,-0.010532804,-0.026173703,-0.017514281
0.05737251,0.66662973,-9.172071,-0.00220322,-0.025921486,-0.018714659
-0.99272776,0.3578462,-9.172071,-0.002703719,-0.025921486,-0.021293871
-0.24115258,-0.77022046,-9.832388,-0.00220322,-0.03063957,-0.012351608
0.078763664,0.71312195,-9.261709,-0.007454336,-0.026327973,-0.019861817
-0.52809256,-0.2538519,-10.069977,0.012086069,-0.004748382,-0.017796122
-0.12610048,0.46136007,-10.174603,0.012086069,-0.004613465,-0.018536463
-0.79316,-0.15259993,-9.374642,0.012086069,-0.003452403,-0.01871907
-0.15908378,0.020216107,-9.962686,0.012086069,-0.002788177,-0.016254142
-0.17968541,0.14555824,-10.059089,0.009442881,-0.002964348,-0.011117427
-0.44325215,0.46136007,-9.952585,0.003575772,-0.003264036,-0.017631851
-0.6513596,-0.16973746,-9.436801,0.012086069,-0.004748382,-0.011542857
0.17555931,-0.12667918,-9.608762,0.008639351,-0.004603067,-0.020055555
0.042619646,0.3427956,-9.399983,0.003575772,-0.002788177,-0.011117427
-0.74976474,0.46136007,-9.374642,0.003575772,-0.004748382,-0.018574253
-0.79316,-0.43632546,-10.169257,0.010190651,-0.004748382,-0.0198633
-0.78418726,0.050198913,-9.894097,0.003575772,-0.003192321,-0.019254409
0.06801933,-0.09249532,-9.726638,0.011505514,-0.00338218,-0.011117427
-0.10716778,0.092975855,-9.976258,0.003900513,-0.002788177,-0.020242164
0.19600683,0.20453775,-9.374642,0.009091273,-0.004748382,-0.011117427
-0.79316,0.21493042,-9.374642,0.005238369,-0.003846348,-0.018259473
-0.79316,0.001066089,-9.943578,0.008952722,-0.002788177,-0.016560525
-0.28623956,0.10191035,-10.071555,0.011666775,-0.003412892,-0.011117427
-0.064950526,-0.17707026,-10.035946,0.0084728,-0.003232964,-0.020242164
0.0575251,-0.087295055,-10.211757,0.0081027,-0.003113728,-0.018392459
-0.28205866,0.46136007,-10.142591,0.004048213,-0.004084037,-0.017129913
0.19600683,-0.43632546,-10.221053,0.008288726,-0.004574372,-0.011117427
-0.24060088,-0.43632546,-9.51752,0.004083112,-0.004187898,-0.011117427
0.19600683,0.28676844,-9.374642,0.003575772,-0.004221101,-0.020242164
-0.47533292,-0.07821691,-10.221053,0.003575772,-0.004234467,-0.01760108
-0.7934931,-0.4167443,-9.399762,0.001439795,0.016033662,0.004998066
0.2735545,0.8765064,-9.371753,0.003052309,0.015227865,0.004963817
0.2735545,0.7780884,-10.457398,0.004985809,0.014958035,0.007053405
-0.50377816,-0.4167443,-10.457398,0.002755165,0.014045863,0.004963817
0.2735545,-0.4167443,-10.277457,0.004067242,0.015152121,0.006760024
-0.7934931,0.7600277,-9.920692,0.005218044,0.013765674,0.004963817
-0.52824754,0.6450369,-10.159852,0.005036295,0.015771627,0.006900713
-0.28417462,0.81763417,-10.457398,0.004040152,0.015361177,0.00686644
0.2735545,-0.4167443,-10.457398,0.00461784,0.014443193,0.006342545
-0.7934931,-0.4167443,-10.246348,-0.002867775,0.016033662,0.004963817
-0.110158145,-0.4167443,-9.514058,-0.002867775,0.013765674,0.006889537
0.24451053,0.9402725,-9.371753,0.003195941,0.014659368,0.007003166
-0.043291092,0.8963744,-10.072625,0.004471481,0.013875015,0.005443044
-0.44396478,-0.4167443,-10.249249,0.010087266,0.013765674,0.007005945
-0.38479793,0.9719561,-9.99177,0.010087266,0.014094958,0.005645655
-0.7934931,0.7816842,-10.281849,-0.002867775,0.014944412,0.006745622
-0.37231725,-0.4167443,-10.158977,0.003484428,0.015457012,0.004963817
0.2735545,0.8816307,-9.371753,0.00433296,0.016033662,0.004963817
-0.28208607,0.8406536,-9.371753,-0.002342522,0.014622608,0.005560294
-0.2937991,0.8275512,-9.371753,0.005087182,0.015781753,0.006066494
-0.23469537,-0.29949003,-9.371753,0.003443688,0.015234936,0.00705868
0.2735545,0.49623138,-10.430373,-0.002867775,0.014710689,0.006782316
-0.15696162,0.8414208,-10.201652,0.003014118,0.01556446,0.006761767
-0.20317048,0.8921042,-9.899008,0.005453661,0.014128534,0.007003166
-0.7934931,-0.4167443,-9.371753,0.010087266,0.013765674,0.006834276
-0.27141184,-0.06688076,-9.258461,-0.000153353,0.015500657,0.001847066
-1.0292788,-0.7730041,-9.251837,-0.005267412,0.01840044,2.04E-05
-0.123061776,-0.96095127,-9.251837,-0.010144022,0.015765602,-0.001726136
-0.3431723,-0.8381408,-10.323206,-0.010144022,0.017506577,-0.000737026
-1.0865542,-0.09188753,-10.130591,-0.006486662,0.015533969,0.002770119
-0.7155283,-0.6862363,-9.251837,-0.000564747,0.018543214,-0.002767773
-0.3716212,0.07483643,-9.995567,-0.005813211,0.017413663,-0.000450782
-1.0865542,-0.36661583,-10.283756,-0.00346534,0.018543214,0.002770119
0.057350278,-0.77614194,-9.921484,-0.00611946,0.015910273,-0.002767773
-0.15554106,-0.11273533,-10.149481,-0.009082824,0.01730897,0.001922488
